cell_model_index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score_mean,count_z_score_standard_deviation,count_z_score_constant_score
2010,59.166.0.1,149.171.126.7,*,*,*,?,CON,0.3333333333333333,0.74535599249993,
2011,59.166.0.1,149.171.126.8,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2012,59.166.0.1,149.171.126.8,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2013,59.166.0.1,149.171.126.9,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2014,59.166.0.1,149.171.126.9,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2015,59.166.0.2,149.171.126.1,*,*,*,tcp,?,0.16666666666666666,0.5,
2016,59.166.0.2,149.171.126.1,*,*,*,?,CON,0.16666666666666666,0.5,
2017,59.166.0.2,149.171.126.2,*,*,*,tcp,?,0.3888888888888889,0.8906233078822999,
2018,59.166.0.2,149.171.126.2,*,*,*,?,CON,0.3888888888888889,0.8906233078822999,
2019,59.166.0.2,149.171.126.3,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2020,59.166.0.2,149.171.126.3,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2021,59.166.0.2,149.171.126.4,*,*,*,tcp,?,0.05555555555555555,0.2290614236454256,
2022,59.166.0.2,149.171.126.4,*,*,*,?,CON,0.05555555555555555,0.2290614236454256,
2023,59.166.0.2,149.171.126.5,*,*,*,tcp,?,0.16666666666666666,0.6871842709362769,
2024,59.166.0.2,149.171.126.5,*,*,*,?,CON,0.16666666666666666,0.6871842709362769,
2025,59.166.0.2,149.171.126.6,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2026,59.166.0.2,149.171.126.6,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2027,59.166.0.2,149.171.126.7,*,*,*,tcp,?,1.1111111111111112,2.9038076323048845,
2028,59.166.0.2,149.171.126.7,*,*,*,?,CON,1.1111111111111112,2.9038076323048845,
2029,59.166.0.2,149.171.126.9,*,*,*,tcp,?,0.7777777777777778,2.7599427440831596,
2030,59.166.0.2,149.171.126.9,*,*,*,?,CON,0.7777777777777778,2.7599427440831596,
2031,59.166.0.3,149.171.126.3,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2032,59.166.0.3,149.171.126.3,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2033,59.166.0.3,149.171.126.6,*,*,*,tcp,?,0.2777777777777778,0.6502611061510903,
2034,59.166.0.3,149.171.126.6,*,*,*,?,CON,0.2777777777777778,0.6502611061510903,
2035,59.166.0.3,149.171.126.7,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2036,59.166.0.3,149.171.126.7,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2037,59.166.0.4,149.171.126.3,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2038,59.166.0.4,149.171.126.3,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2039,59.166.0.4,149.171.126.4,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2040,59.166.0.4,149.171.126.4,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2041,59.166.0.4,149.171.126.6,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2042,59.166.0.4,149.171.126.6,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2043,59.166.0.4,149.171.126.7,*,*,*,tcp,?,0.16666666666666666,0.49999999999999994,
2044,59.166.0.4,149.171.126.7,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2045,59.166.0.4,149.171.126.8,*,*,*,tcp,?,0.6666666666666666,1.699673171197595,
2046,59.166.0.4,149.171.126.8,*,*,*,?,CON,0.2777777777777778,0.7307192465536614,
2047,59.166.0.4,149.171.126.9,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2048,59.166.0.4,149.171.126.9,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2049,59.166.0.5,149.171.126.1,*,*,*,tcp,?,0.1111111111111111,0.3142696805273545,
2050,59.166.0.5,149.171.126.1,*,*,*,?,CON,0.1111111111111111,0.3142696805273545,
2051,59.166.0.5,149.171.126.2,*,*,*,tcp,?,0.6111111111111112,2.519675660099682,
2052,59.166.0.5,149.171.126.2,*,*,*,?,CON,0.6111111111111112,2.519675660099682,
2053,59.166.0.5,149.171.126.4,*,*,*,tcp,?,0.5555555555555556,2.0608041101101566,
2054,59.166.0.5,149.171.126.4,*,*,*,?,CON,0.5555555555555556,2.0608041101101566,
2055,59.166.0.5,149.171.126.5,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2056,59.166.0.5,149.171.126.5,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2057,59.166.0.5,149.171.126.7,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2058,59.166.0.5,149.171.126.7,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2059,59.166.0.5,149.171.126.8,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2060,59.166.0.5,149.171.126.8,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2061,59.166.0.6,149.171.126.0,*,*,*,tcp,?,0.7777777777777778,3.206859931035958,
2062,59.166.0.6,149.171.126.0,*,*,*,?,CON,0.7777777777777778,3.206859931035958,
2063,59.166.0.6,149.171.126.1,*,*,*,tcp,?,0.05555555555555555,0.2290614236454256,
2064,59.166.0.6,149.171.126.1,*,*,*,?,CON,0.05555555555555555,0.2290614236454256,
2065,59.166.0.6,149.171.126.2,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2066,59.166.0.6,149.171.126.2,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2067,59.166.0.6,149.171.126.3,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2068,59.166.0.6,149.171.126.3,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2069,59.166.0.6,149.171.126.4,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2070,59.166.0.6,149.171.126.4,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2071,59.166.0.6,149.171.126.5,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2072,59.166.0.6,149.171.126.5,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2073,59.166.0.6,149.171.126.7,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2074,59.166.0.6,149.171.126.7,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2075,59.166.0.7,149.171.126.0,*,*,*,tcp,?,0.2222222222222222,0.6285393610547089,
2076,59.166.0.7,149.171.126.0,*,*,*,?,CON,0.2222222222222222,0.6285393610547089,
2077,59.166.0.7,149.171.126.3,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2078,59.166.0.7,149.171.126.3,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2079,59.166.0.7,149.171.126.5,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2080,59.166.0.7,149.171.126.5,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2081,59.166.0.7,149.171.126.8,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2082,59.166.0.7,149.171.126.8,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2083,59.166.0.8,149.171.126.0,*,*,*,tcp,?,0.05555555555555555,0.2290614236454256,
2084,59.166.0.8,149.171.126.0,*,*,*,?,CON,0.05555555555555555,0.2290614236454256,
2085,59.166.0.8,149.171.126.1,*,*,*,tcp,?,0.8333333333333334,2.5440562537456244,
2086,59.166.0.8,149.171.126.1,*,*,*,?,CON,0.8333333333333334,2.5440562537456244,
2087,59.166.0.8,149.171.126.2,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2088,59.166.0.8,149.171.126.2,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2089,59.166.0.8,149.171.126.3,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2090,59.166.0.8,149.171.126.3,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2091,59.166.0.8,149.171.126.4,*,*,*,tcp,?,0.05555555555555555,0.2290614236454256,
2092,59.166.0.8,149.171.126.4,*,*,*,?,CON,0.05555555555555555,0.2290614236454256,
2093,59.166.0.8,149.171.126.7,*,*,*,tcp,?,0.2222222222222222,0.628539361054709,
2094,59.166.0.8,149.171.126.7,*,*,*,?,CON,0.2222222222222222,0.628539361054709,
2095,59.166.0.8,149.171.126.8,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2096,59.166.0.8,149.171.126.8,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2097,59.166.0.8,149.171.126.9,*,*,*,tcp,?,0.3888888888888889,1.0076865081787252,
2098,59.166.0.8,149.171.126.9,*,*,*,?,CON,0.3888888888888889,1.0076865081787252,
2099,59.166.0.9,149.171.126.1,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2100,59.166.0.9,149.171.126.1,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2101,59.166.0.9,149.171.126.2,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2102,59.166.0.9,149.171.126.2,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2103,59.166.0.9,149.171.126.4,*,*,*,tcp,?,0.7222222222222222,2.534332161768232,
2104,59.166.0.9,149.171.126.4,*,*,*,?,CON,0.7222222222222222,2.534332161768232,
2105,59.166.0.9,149.171.126.5,*,*,*,tcp,?,0.3888888888888889,1.2082535094961968,
2106,59.166.0.9,149.171.126.5,*,*,*,?,CON,0.3888888888888889,1.2082535094961968,
2107,59.166.0.9,149.171.126.6,*,*,*,tcp,?,0.05555555555555555,0.2290614236454256,
2108,59.166.0.9,149.171.126.6,*,*,*,?,CON,0.05555555555555555,0.2290614236454256,
2109,59.166.0.9,149.171.126.7,*,*,*,tcp,?,0.3333333333333333,0.6666666666666666,
2110,59.166.0.9,149.171.126.7,*,*,*,?,CON,0.3333333333333333,0.6666666666666666,
2111,59.166.0.9,149.171.126.8,*,*,*,tcp,?,0.1111111111111111,0.4581228472908512,
2112,59.166.0.9,149.171.126.8,*,*,*,?,CON,0.1111111111111111,0.4581228472908512,
2113,59.166.0.9,149.171.126.9,*,*,*,tcp,?,0.2777777777777778,0.6502611061510903,
2114,59.166.0.9,149.171.126.9,*,*,*,?,CON,0.2777777777777778,0.6502611061510903,
2115,?,*,0,0,unknown,*,*,0.9444444444444444,1.2234841969747354,
2116,?,*,0,0,*,arp,*,0.1111111111111111,0.4581228472908512,
2117,?,*,0,0,*,*,INT,2.611111111111111,1.7682033847599499,
2118,10.40.182.1,*,0,0,*,*,?,2.5,1.8633899812498247,
2119,10.40.85.1,*,0,0,*,*,?,0.8333333333333334,0.5,
2120,?,*,0,*,unknown,arp,*,0.1111111111111111,0.4581228472908512,
2121,?,*,2048,*,unknown,icmp,*,0.6111111111111112,1.1124991330278213,
2122,?,*,0,*,unknown,*,INT,2.611111111111111,1.7682033847599499,
2123,10.40.182.1,*,0,*,unknown,*,?,2.5,1.8633899812498247,
2124,10.40.182.6,*,?,*,unknown,*,INT,0.1111111111111111,0.4581228472908512,
2125,10.40.85.1,*,0,*,unknown,*,?,0.8333333333333334,0.5,
2126,?,*,2048,*,unknown,*,ECO,0.5555555555555556,1.0657403385139377,
2127,?,*,0,*,*,arp,INT,0.1111111111111111,0.4581228472908512,
2128,10.40.182.1,*,0,*,*,ospf,?,0.8333333333333334,0.5,
2129,10.40.85.1,*,0,*,*,ospf,?,0.8333333333333334,0.5,
2130,?,*,2048,*,*,icmp,ECO,0.5555555555555556,1.0657403385139377,
2131,?,*,*,0,unknown,arp,*,0.1111111111111111,0.4581228472908512,
2132,10.40.85.1,*,*,0,unknown,?,*,0.6666666666666666,0.4714045207910317,
2133,?,*,*,53,dns,udp,*,6491.388888888889,5706.626120756358,
2134,175.45.176.0,*,*,?,unknown,tcp,*,92.83333333333333,133.06608633807988,
2135,175.45.176.1,*,*,?,unknown,tcp,*,29.27777777777778,55.34618882347682,
2136,?,*,*,520,unknown,udp,*,96.16666666666667,154.59274454729973,
2137,?,*,*,514,unknown,udp,*,14.0,13.824294235551815,
2138,175.45.176.2,*,*,?,unknown,udp,*,29.333333333333332,71.77124153246278,
2139,?,*,*,445,unknown,tcp,*,68.77777777777777,133.10670554757334,
2140,175.45.176.2,*,*,?,unknown,tcp,*,40.666666666666664,123.64150687460187,
2141,175.45.176.3,*,*,?,unknown,tcp,*,60.27777777777778,113.35529471315476,
2142,59.166.0.0,*,*,?,unknown,udp,*,1.5555555555555556,1.640535895581489,
2143,59.166.0.0,*,*,?,unknown,tcp,*,194.11111111111111,30.861498647431755,
2144,?,*,*,21,ftp,tcp,*,23.61111111111111,33.159779668362106,
2145,?,*,*,22,ssh,tcp,*,1.6666666666666667,3.7267799624996494,
2146,?,*,*,80,http,tcp,*,100.94444444444444,192.8979212554955,
2147,59.166.0.0,*,*,80,?,tcp,*,87.0,99.92663975804116,
2148,59.166.0.1,*,*,?,unknown,udp,*,1.8333333333333333,0.9574271077563381,
2149,59.166.0.1,*,*,?,unknown,tcp,*,197.11111111111111,31.101784316246565,
2150,59.166.0.1,*,*,25,?,tcp,*,0.05555555555555555,0.2290614236454256,
2151,59.166.0.1,*,*,80,?,tcp,*,54.05555555555556,87.2464403745201,
2152,59.166.0.2,*,*,?,unknown,udp,*,1.2222222222222223,1.2717247935843996,
2153,59.166.0.2,*,*,?,unknown,tcp,*,208.05555555555554,31.142097663991425,
2154,59.166.0.2,*,*,22,?,tcp,*,11.444444444444445,47.18665327095766,
2155,59.166.0.2,*,*,80,?,tcp,*,57.94444444444444,95.61001355170924,
2156,59.166.0.3,*,*,?,unknown,udp,*,1.5555555555555556,1.3833221775543036,
2157,59.166.0.3,*,*,?,unknown,tcp,*,189.72222222222223,26.284354356738863,
2158,59.166.0.3,*,*,22,?,tcp,*,12.277777777777779,50.622574625639054,
2159,59.166.0.3,*,*,80,?,tcp,*,0.1111111111111111,0.4581228472908512,
2160,59.166.0.4,*,*,?,unknown,udp,*,1.3888888888888888,1.37997137204158,
2161,59.166.0.4,*,*,?,unknown,tcp,*,208.22222222222223,26.18217280592858,
2162,59.166.0.4,*,*,25,?,tcp,*,11.333333333333334,46.72853042366682,
2163,59.166.0.4,*,*,80,?,tcp,*,34.27777777777778,77.02005911561507,
2164,59.166.0.5,*,*,?,unknown,udp,*,1.5,1.3437096247164249,
2165,59.166.0.5,*,*,?,unknown,tcp,*,178.38888888888889,25.12444336340584,
2166,59.166.0.5,*,*,80,?,tcp,*,20.0,56.49877088141928,
2167,59.166.0.6,*,*,?,unknown,udp,*,1.4444444444444444,1.1653431646335017,
2168,59.166.0.6,*,*,?,unknown,tcp,*,188.94444444444446,30.336029591197732,
2169,59.166.0.6,*,*,22,?,tcp,*,11.333333333333334,46.72853042366682,
2170,59.166.0.6,*,*,5190,unknown,?,*,0.1111111111111111,0.4581228472908512,
2171,59.166.0.6,*,*,80,?,tcp,*,45.166666666666664,85.56040751032766,
2172,59.166.0.7,*,*,?,unknown,udp,*,1.8333333333333333,1.4240006242195884,
2173,59.166.0.7,*,*,?,unknown,tcp,*,187.38888888888889,28.813844837525373,
2174,59.166.0.7,*,*,6881,unknown,?,*,0.05555555555555555,0.2290614236454256,
2175,59.166.0.7,*,*,80,?,tcp,*,44.94444444444444,84.0657627642538,
2176,59.166.0.8,*,*,?,unknown,udp,*,2.2222222222222223,1.2717247935843996,
2177,59.166.0.8,*,*,?,unknown,tcp,*,182.77777777777777,23.451025932439514,
2178,59.166.0.8,*,*,22,?,tcp,*,23.166666666666668,65.846834058712,
2179,59.166.0.8,*,*,80,?,tcp,*,43.666666666666664,81.41594165490906,
2180,59.166.0.9,*,*,?,unknown,udp,*,1.6666666666666667,1.699673171197595,
2181,59.166.0.9,*,*,?,unknown,tcp,*,198.11111111111111,25.75501868868126,
2182,59.166.0.9,*,*,21,?,tcp,*,12.444444444444445,51.309758896575325,
2183,59.166.0.9,*,*,22,?,tcp,*,13.0,53.1172706795487,
2184,59.166.0.9,*,*,80,?,tcp,*,8.38888888888889,34.10464108020896,
2185,?,*,*,0,unknown,*,INT,2.7777777777777777,1.7497795275581802,
2186,10.40.182.1,*,*,0,unknown,*,?,2.6666666666666665,1.855921454276674,
2187,10.40.182.6,*,*,?,unknown,*,INT,0.1111111111111111,0.4581228472908512,
2188,10.40.85.1,*,*,0,unknown,*,?,1.5,0.6871842709362768,
2189,?,*,*,53,dns,*,INT,6491.388888888889,5706.626120756358,
2190,175.45.176.0,*,*,?,unknown,*,FIN,43.333333333333336,56.482052213267025,
2191,175.45.176.1,*,*,?,unknown,*,FIN,29.0,55.14828495368948,
2192,175.45.176.1,*,*,179,unknown,*,?,0.1111111111111111,0.4581228472908512,
2193,?,*,*,520,unknown,*,INT,95.77777777777777,153.76589549469008,
2194,175.45.176.1,*,*,?,unknown,*,INT,0.3333333333333333,0.816496580927726,
2195,175.45.176.1,*,*,520,unknown,*,?,0.3333333333333333,1.3743685418725538,
2196,?,*,*,514,unknown,*,INT,14.0,13.824294235551815,
2197,175.45.176.1,*,*,514,unknown,*,?,0.1111111111111111,0.4581228472908512,
2198,175.45.176.2,*,*,?,unknown,*,INT,29.333333333333332,71.37304190736941,
2199,?,*,*,445,unknown,*,FIN,19.055555555555557,28.59190293737454,
2200,175.45.176.2,*,*,?,unknown,*,FIN,10.777777777777779,16.140203618278992,
2201,175.45.176.2,*,*,179,unknown,*,?,0.1111111111111111,0.4581228472908512,
2202,175.45.176.3,*,*,?,unknown,*,FIN,25.333333333333332,53.13713913597115,
2203,175.45.176.3,*,*,179,unknown,*,?,0.05555555555555555,0.2290614236454256,
2204,59.166.0.0,*,*,?,unknown,*,CON,3.7222222222222223,3.9271923184602047,
2205,59.166.0.0,*,*,?,unknown,*,FIN,193.61111111111111,30.905121633960228,
2206,?,*,*,21,ftp,*,FIN,23.61111111111111,33.159779668362106,
2207,59.166.0.0,*,*,6881,unknown,*,?,2.0555555555555554,4.156283358726243,
2208,?,*,*,80,http,*,FIN,100.72222222222223,192.6585366091912,
2209,59.166.0.0,*,*,80,?,*,FIN,45.05555555555556,85.4949460638998,
2210,59.166.0.0,*,*,80,http,*,?,0.5,0.5,
2211,59.166.0.1,*,*,?,unknown,*,CON,3.2777777777777777,2.5561593489616317,
2212,59.166.0.1,*,*,?,unknown,*,FIN,196.72222222222223,30.99965153129513,
2213,59.166.0.1,*,*,143,unknown,*,?,0.3888888888888889,1.1124991330278213,
2214,59.166.0.1,*,*,25,?,*,FIN,0.05555555555555555,0.2290614236454256,
2215,59.166.0.1,*,*,5190,unknown,*,?,0.2222222222222222,0.9162456945817024,
2216,59.166.0.1,*,*,6881,unknown,*,?,1.1111111111111112,3.160325034072865,
2217,59.166.0.1,*,*,80,?,*,FIN,23.444444444444443,66.10027922467684,
2218,59.166.0.1,*,*,80,http,*,?,0.5,0.6009252125773316,
2219,59.166.0.2,*,*,?,unknown,*,CON,3.4444444444444446,4.166296279833928,
2220,59.166.0.2,*,*,?,unknown,*,FIN,207.66666666666666,31.135902820449008,
2221,59.166.0.2,*,*,21,ftp,*,?,0.2777777777777778,0.8031573497111645,
2222,59.166.0.2,*,*,22,?,*,FIN,11.333333333333334,46.72853042366682,
2223,59.166.0.2,*,*,22,ssh,*,?,0.1111111111111111,0.4581228472908512,
2224,59.166.0.2,*,*,5190,unknown,*,?,0.6111111111111112,2.0853693754581624,
2225,59.166.0.2,*,*,6881,unknown,*,?,1.6666666666666667,3.8297084310253524,
2226,59.166.0.2,*,*,80,?,*,FIN,49.333333333333336,93.43446901438462,
2227,59.166.0.2,*,*,80,http,*,?,0.2777777777777778,0.558326423395605,
2228,59.166.0.3,*,*,?,unknown,*,CON,1.6666666666666667,1.5275252316519465,
2229,59.166.0.3,*,*,?,unknown,*,FIN,189.61111111111111,26.126059550845415,
2230,59.166.0.3,*,*,21,ftp,*,?,0.1111111111111111,0.4581228472908512,
2231,59.166.0.3,*,*,22,?,*,FIN,12.222222222222221,50.39351320199363,
2232,59.166.0.3,*,*,22,ssh,*,?,0.05555555555555555,0.2290614236454256,
2233,59.166.0.3,*,*,80,?,*,FIN,0.05555555555555555,0.2290614236454256,
2234,59.166.0.3,*,*,80,http,*,?,0.2222222222222222,0.5328701692569688,
2235,59.166.0.4,*,*,?,unknown,*,CON,1.9444444444444444,1.3933262448871613,
2236,59.166.0.4,*,*,?,unknown,*,FIN,207.77777777777777,26.126945553405537,
2237,59.166.0.4,*,*,21,ftp,*,?,0.1111111111111111,0.4581228472908512,
2238,59.166.0.4,*,*,25,?,*,FIN,11.222222222222221,46.270407576375966,
2239,59.166.0.4,*,*,25,smtp,*,?,0.05555555555555555,0.2290614236454256,
2240,59.166.0.4,*,*,5190,unknown,*,?,0.16666666666666666,0.49999999999999994,
2241,59.166.0.4,*,*,6881,unknown,*,?,0.3888888888888889,1.603429965517979,
2242,59.166.0.4,*,*,80,?,*,FIN,12.38888888888889,51.080697472929906,
2243,59.166.0.4,*,*,80,http,*,?,0.3888888888888889,0.7556372504853024,
2244,59.166.0.5,*,*,?,unknown,*,CON,2.8333333333333335,3.0046260628866577,
2245,59.166.0.5,*,*,?,unknown,*,FIN,178.22222222222223,25.072241302895463,
2246,59.166.0.5,*,*,21,ftp,*,?,0.1111111111111111,0.4581228472908512,
2247,59.166.0.5,*,*,6881,unknown,*,?,1.2777777777777777,3.296556377588177,
2248,59.166.0.5,*,*,80,?,*,FIN,11.166666666666666,45.55857036094673,
2249,59.166.0.5,*,*,80,http,*,?,0.2777777777777778,0.558326423395605,
2250,59.166.0.6,*,*,?,unknown,*,CON,2.5,2.852873794770615,
2251,59.166.0.6,*,*,?,unknown,*,FIN,188.55555555555554,30.214459787441402,
2252,59.166.0.6,*,*,22,ssh,*,?,0.05555555555555555,0.2290614236454256,
2253,59.166.0.6,*,*,5190,unknown,*,?,0.1111111111111111,0.4581228472908512,
2254,59.166.0.6,*,*,6881,unknown,*,?,0.7222222222222222,2.9777985073905326,
2255,59.166.0.6,*,*,80,?,*,FIN,31.22222222222222,70.00758336348328,
2256,59.166.0.6,*,*,80,http,*,?,0.3888888888888889,0.4874980215217846,
2257,59.166.0.7,*,*,?,unknown,*,CON,2.2222222222222223,1.5112745009706048,
2258,59.166.0.7,*,*,?,unknown,*,FIN,187.11111111111111,28.734201241511034,
2259,59.166.0.7,*,*,143,unknown,*,?,0.2222222222222222,0.9162456945817024,
2260,59.166.0.7,*,*,6881,unknown,*,?,0.05555555555555555,0.2290614236454256,
2261,59.166.0.7,*,*,80,?,*,FIN,34.333333333333336,76.7897562612792,
2262,59.166.0.7,*,*,80,http,*,?,0.2777777777777778,0.4479032082388083,
2263,59.166.0.8,*,*,?,unknown,*,CON,3.5555555555555554,3.0041124076879497,
2264,59.166.0.8,*,*,?,unknown,*,FIN,182.22222222222223,23.1338029624654,
2265,59.166.0.8,*,*,143,unknown,*,?,0.1111111111111111,0.4581228472908512,
2266,59.166.0.8,*,*,21,ftp,*,?,0.1111111111111111,0.4581228472908512,
2267,59.166.0.8,*,*,22,?,*,FIN,10.444444444444445,43.06354764534001,
2268,59.166.0.8,*,*,22,ssh,*,?,0.1111111111111111,0.3142696805273545,
2269,59.166.0.8,*,*,6881,unknown,*,?,1.1111111111111112,3.4138425546082702,
2270,59.166.0.8,*,*,80,?,*,FIN,21.055555555555557,59.139639105935096,
2271,59.166.0.8,*,*,80,http,*,?,0.3888888888888889,0.5905636562630361,
2272,59.166.0.9,*,*,?,unknown,*,CON,3.1666666666666665,3.3374973990834644,
2273,59.166.0.9,*,*,?,unknown,*,FIN,197.66666666666666,25.6146659379175,
2274,59.166.0.9,*,*,143,unknown,*,?,0.16666666666666666,0.6871842709362769,
2275,59.166.0.9,*,*,21,?,*,FIN,12.333333333333334,50.85163604928448,
2276,59.166.0.9,*,*,21,ftp,*,?,0.1111111111111111,0.4581228472908512,
2277,59.166.0.9,*,*,22,?,*,FIN,12.833333333333334,52.671149598238316,
2278,59.166.0.9,*,*,22,ssh,*,?,0.1111111111111111,0.31426968052735443,
2279,59.166.0.9,*,*,5190,unknown,*,?,0.1111111111111111,0.4581228472908512,
2280,59.166.0.9,*,*,6881,unknown,*,?,1.1666666666666667,3.5000000000000004,
2281,59.166.0.9,*,*,80,http,*,?,0.3333333333333333,0.6666666666666667,
2282,?,*,*,0,*,arp,INT,0.1111111111111111,0.4581228472908512,
2283,10.40.182.1,*,*,0,*,ospf,?,0.8333333333333334,0.5,
2284,10.40.85.1,*,*,0,*,ospf,?,0.8333333333333334,0.5,
2285,?,*,*,53,*,udp,INT,6491.5,5706.717350339569,
2286,175.45.176.0,*,*,?,*,tcp,FIN,52.333333333333336,55.323292261638464,
2287,175.45.176.1,*,*,?,*,tcp,FIN,34.77777777777778,55.210260273849215,
2288,175.45.176.1,*,*,179,*,tcp,?,0.1111111111111111,0.4581228472908512,
2289,?,*,*,520,*,udp,INT,95.77777777777777,153.76589549469008,
2290,175.45.176.1,*,*,520,*,udp,?,0.3333333333333333,1.3743685418725538,
2291,?,*,*,514,*,udp,INT,14.0,13.824294235551815,
2292,175.45.176.1,*,*,514,*,udp,?,0.1111111111111111,0.4581228472908512,
2293,175.45.176.2,*,*,?,*,udp,INT,29.333333333333332,71.37459865619793,
2294,?,*,*,445,*,tcp,FIN,21.61111111111111,30.55621211415826,
2295,175.45.176.2,*,*,?,*,tcp,FIN,55.72222222222222,109.19340922090468,
2296,175.45.176.2,*,*,179,*,tcp,?,0.1111111111111111,0.4581228472908512,
2297,175.45.176.3,*,*,?,*,tcp,FIN,92.44444444444444,170.95425711192848,
2298,175.45.176.3,*,*,179,*,tcp,?,0.05555555555555555,0.2290614236454256,
2299,59.166.0.0,*,*,?,*,udp,CON,1.5555555555555556,1.640535895581489,
2300,59.166.0.0,*,*,?,*,tcp,FIN,193.38888888888889,30.842140884202376,
2301,?,*,*,21,*,tcp,FIN,27.88888888888889,35.01093303667821,
2302,59.166.0.0,*,*,6881,*,tcp,?,1.6666666666666667,3.2829526005987018,
2303,?,*,*,80,*,tcp,FIN,110.88888888888889,189.00437645987898,
2304,?,*,*,80,*,tcp,CON,4.666666666666667,3.6514837167011076,
2305,59.166.0.0,*,*,?,*,tcp,CON,1.6666666666666667,3.2829526005987018,
2306,59.166.0.1,*,*,?,*,udp,CON,1.8333333333333333,0.9574271077563381,
2307,59.166.0.1,*,*,?,*,tcp,FIN,196.44444444444446,30.827877395165533,
2308,59.166.0.1,*,*,143,*,tcp,?,0.2222222222222222,0.628539361054709,
2309,59.166.0.1,*,*,5190,*,tcp,?,0.16666666666666666,0.6871842709362768,
2310,59.166.0.1,*,*,6881,*,tcp,?,0.6666666666666666,1.914854215512676,
2311,59.166.0.1,*,*,?,*,tcp,CON,1.0555555555555556,1.98528537613396,
2312,59.166.0.2,*,*,?,*,udp,CON,1.2222222222222223,1.2717247935843996,
2313,59.166.0.2,*,*,?,*,tcp,FIN,207.27777777777777,30.949431076364185,
2314,59.166.0.2,*,*,21,*,tcp,?,0.2777777777777778,0.8031573497111645,
2315,59.166.0.2,*,*,22,*,tcp,?,0.2222222222222222,0.9162456945817024,
2316,59.166.0.2,*,*,5190,*,tcp,?,0.16666666666666666,0.5,
2317,59.166.0.2,*,*,6881,*,tcp,?,1.6666666666666667,3.8297084310253524,
2318,59.166.0.2,*,*,80,*,tcp,?,1.6111111111111112,3.3852439414626945,
2319,59.166.0.3,*,*,?,*,udp,CON,1.5555555555555556,1.3833221775543036,
2320,59.166.0.3,*,*,?,*,tcp,FIN,189.5,25.970603039248477,
2321,59.166.0.3,*,*,21,*,tcp,?,0.1111111111111111,0.4581228472908512,
